;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
1994-03-01;1,021407;1,097026;29,527557;-0,152177;16,653335;5,256545;1,050184;7,962604;1,001791;1,07907;-2,555214;1,044874;0,916755;1,021407;1,097026;29,527557;11,11195;0,128956;14,336556;1,020492;1,104579;25,3226;1,024129;18,352795;5,899159;1,066351;7,881176;0,995277;1,067469;-5,008393;1,056824;0,928972;1,020492;1,104579;25,3226;9,272967;0,51476;12,013525
1994-04-01;0,988436;1,039245;-1,553925;-5,148453;16,71775;3,834277;1,109188;13,386387;0,999836;1,157659;-6,073448;0,620519;1,532995;0,988436;1,039245;-1,553925;4,307632;2,171281;0,704583;0,985295;1,045507;3,291472;0,933154;15,256255;4,014824;1,087907;12,062911;0,995277;1,130403;-5,287825;0,655207;1,557018;0,985295;1,045507;3,291472;5,617516;-2,097047;3,750837
1994-05-01;1,01949;1,012764;-4,554675;-4,598164;3,459885;2,349243;1,108667;3,193638;0,999836;0,912241;3,126766;0,816455;1,025482;1,01949;1,012764;-4,554675;4,470651;-14,691704;-0,937437;1,021378;1,026086;-4,565433;0,955254;1,802123;1,588252;1,100024;2,7904;0,995277;0,884362;7,855185;0,844247;1,013659;1,021378;1,026086;-4,565433;5,146481;-11,187574;-0,438474
1994-06-01;0,988474;0,734246;16,471349;17,856876;18,27114;13,495412;1,147703;10,955719;0,999836;0,983861;-7,1146;1,555955;1,130659;0,988474;0,734246;16,471349;21,355352;5,766896;13,952098;0,983151;0,768147;15,384287;1,205352;20,092523;14,730103;1,149114;11,769486;0,995277;0,980256;-5,089661;1,576085;1,134106;0,983151;0,768147;15,384287;23,131272;3,60622;14,484409
1994-07-01;1,007433;0,998272;1,755388;12,241546;2,675958;9,863942;0,905883;-3,371021;0,999837;0,864893;-13,235404;0,844943;1,081897;1,007433;0,998272;1,755388;9,279934;-5,330391;24,414995;1,016419;0,926039;3,511604;1,10795;3,959059;9,353965;0,907962;-4,109592;0,995277;0,842183;-17,689999;0,857324;1,081751;1,016419;0,926039;3,511604;9,612535;-5,009844;20,897483
1994-08-01;1,007349;1,032994;-45,491059;19,374213;-38,552549;-50,956204;0,784305;-33,982587;0,999837;0,196432;-19,010143;1,122589;0,958575;1,007349;1,032994;-45,491059;-12,185504;-38,859609;-58,416158;1,013193;1,011457;-40,852887;1,174194;-39,922766;-50,565465;0,762699;-32,798989;0,995277;0,199632;-21,220248;1,127912;0,990051;1,013193;1,011457;-40,852887;-12,05456;-39,470987;-53,190349
1994-09-01;0,99073;0,924002;31,377351;22,568346;5,137053;5,048037;1,079941;4,745017;0,999837;1,013736;0,377067;1,319429;0,948818;0,99073;0,924002;31,377351;11,071631;13,086891;13,50059;0,992744;0,91602;31,677072;1,280014;4,077812;3,112209;1,081375;4,173692;0,995277;1,015212;-2,814617;1,331822;0,932986;0,992744;0,91602;31,677072;13,373255;13,166611;7,951874
1994-10-01;1,033929;0,981442;11,029734;1,686366;6,034643;8,813368;1,061354;8,126204;0,999838;1,085178;-4,602341;0,948405;1,002502;1,033929;0,981442;11,029734;10,22705;5,731241;3,810544;1,032843;1,017723;9,881034;1,025679;4,802404;9,568681;1,071288;8,486449;0,995277;1,102658;-5,337086;0,944751;1,002364;1,032843;1,017723;9,881034;8,852883;7,203954;5,563685
1994-11-01;0,992352;1,029213;0,263628;-10,541782;-2,171612;3,196053;1,08589;0,346736;0,999839;1,079729;0,558905;0,967864;0,882323;0,992352;1,029213;0,263628;2,799936;4,944237;0,80692;0,991344;1,044273;-0,471071;0,890455;-3,065511;3,440434;1,092355;-0,972936;0,995277;1,080504;8,018652;0,975528;0,908417;0,991344;1,044273;-0,471071;1,791116;6,306033;1,03991
1994-12-01;1,021472;1,076938;-44,925003;-28,971788;-30,516936;-14,95956;0,718128;-14,883736;0,999839;1,552313;13,953687;1,226904;0,835427;1,021472;1,076938;-44,925003;-26,550394;16,309953;-15,870138;1,019769;1,086736;-42,13032;0,703331;-26,489644;-14,445119;0,725098;-15,902836;0,995277;1,686455;14,263284;1,273627;0,81609;1,019769;1,086736;-42,13032;-23,121008;12,490086;-12,826087
