;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
1993-09-01;0,981447;0,695659;7,540036;-1,333237;1,010422;3,457665;1,002033;0,446717;0,999999;0,982008;9,423547;0,924178;0,999018;0,981447;0,695659;7,540036;0,505195;3,739196;4,804734;0,988772;0,728418;10,454871;0,968009;2,130241;0,603706;0,992011;-1,289378;0,999567;0,972324;0,939518;0,946826;1,013029;0,988772;0,728418;10,454871;-0,901848;3,078534;8,332237
1993-10-01;1,000248;0,941445;-5,445388;3,631764;4,497697;-2,625834;1,024799;-0,070247;1;1,019775;-4,13091;0,909473;1,008672;1,000248;0,941445;-5,445388;-2,775414;-2,346053;-3,897858;1,001271;0,929946;-5,229117;1,036245;5,212216;-3,101302;1,001541;-0,361641;0,999567;1,027376;-9,827036;0,939916;1,021252;1,001271;0,929946;-5,229117;-1,072902;-5,102272;-2,750021
1993-11-01;1,010195;1,067351;-8,437612;-2,617834;-8,274459;-2,878798;0,986688;-1,146703;1,000001;0,978691;26,837448;0,899918;0,990119;1,010195;1,067351;-8,437612;-10,287759;6,103501;0,718742;1,006197;1,078595;-9,985032;0,964659;-4,437107;-3,016681;0,982628;-0,700588;0,999567;0,989283;0,636206;0,925994;0,991967;1,006197;1,078595;-9,985032;-4,189471;4,738532;-0,09242
1993-12-01;1,03117;1,042731;3,157369;-1,252034;4,418844;-0,777047;0,981863;0,097344;1,000001;0,993678;18,732952;1,121271;0,995158;1,03117;1,042731;3,157369;1,877953;0,615616;4,109786;1,014357;1,062221;1,507503;0,984292;2,285078;-2,02292;0,959323;0,1567;0,999567;0,973881;5,930337;1,147077;1,025206;1,014357;1,062221;1,507503;0,956267;1,172101;1,889646
1994-01-01;1,011765;0,800737;1,283532;2,384622;-0,447781;5,801545;1,02459;1,580923;1,000002;1,036305;23,681746;1,094369;0,994882;1,011765;0,800737;1,283532;2,661305;23,347032;-0,23511;1,012169;0,84394;10,018103;1,017499;-0,975054;3,181456;1,014457;0,508242;0,999567;1,03351;7,219433;1,152904;0,997196;1,012169;0,84394;10,018103;2,77803;18,993112;-0,624322
1994-02-01;0,996332;1,002544;-19,821951;2,549643;-2,003163;0,23142;0,978851;-1,791525;1,000002;0,995219;24,483101;0,745628;0,993655;0,996332;1,002544;-19,821951;-5,066218;-5,523948;-3,065186;0,987357;1,022644;-18,141303;1,017558;-0,819629;-0,047915;0,963435;-1,626138;0,999567;0,994741;8,068604;0,802147;0,987028;0,987357;1,022644;-18,141303;-3,686164;-8,907385;-3,363664
1994-03-01;1,00228;0,990943;6,900015;-3,603146;2,747686;1,205282;0,981178;-5,030346;0,99805;0,989124;1,021477;1,083023;0,993747;1,00228;0,990943;6,900015;0,598266;-12,376178;-4,244665;1,006997;1,020392;14,436603;0,937042;1,063513;0,719687;0,962898;-3,613822;0,999567;0,983399;-11,831419;1,146635;0,988611;1,006997;1,020392;14,436603;3,030561;-13,709965;-2,026916
1994-04-01;0,986657;0,999371;-15,909661;1,359545;-8,797581;-1,588673;1,001838;0,724717;1,000002;1,01325;42,510963;0,750822;1,048578;0,986657;0,999371;-15,909661;-2,523417;1,930485;1,456676;0,992872;1,045589;-18,082904;1,023777;-6,997046;-1,421885;1,01847;2,697911;0,999567;1,013691;26,852486;0,760493;1,038737;0,992872;1,045589;-18,082904;-3,24292;4,947493;-1,454623
1994-05-01;0,997303;0,922573;17,185065;-0,843736;-2,1002;3,883331;1,038099;1,518762;1,000002;0,985466;25,493476;1,020915;0,972559;0,997303;0,922573;17,185065;1,830777;4,531437;4,712241;0,993381;0,981251;18,100612;0,981596;-0,198984;4,483484;1,044809;2,00669;0,999567;0,993432;6,345561;1,048883;0,989194;0,993381;0,981251;18,100612;1,658902;-0,633954;4,372511
1994-06-01;1,022995;1,067391;4,527402;-1,067781;3,582104;1,835817;1,000919;1,095428;1,000001;0,975226;11,976917;1,115501;1,010028;1,022995;1,067391;4,527402;3,191239;3,007138;-0,429642;1,02298;1,125529;5,458813;0,979216;1,657989;-0,022496;1,005705;0,360418;0,999567;0,961208;-3,686165;1,159606;1,012519;1,02298;1,125529;5,458813;1,885956;3,303185;-0,841897
1994-07-01;0,99571;1,007564;-2,364302;-1,250721;1,017117;-0,956865;0,989242;0,007243;1,000001;1,014476;13,445768;0,892397;1,014671;0,99571;1,007564;-2,364302;-2,170608;2,199836;2,477441;0,987994;1,213228;-4,254479;1,009443;-0,563993;-1,322043;1,005474;1,02324;0,999567;1,031227;5,181585;0,918628;1,021711;0,987994;1,213228;-4,254479;-1,988279;0,050423;5,969919
1994-08-01;0,998542;1,044821;3,248664;3,869596;0,070304;-1,834052;0,918828;-0,150302;1,000001;1,014638;3,908812;0,897113;0,958275;0,998542;1,044821;3,248664;2,347578;-4,187286;-3,611811;0,996554;1,191131;-1,638568;1,065782;0,816232;-3,22401;0,974795;-0,931609;0,999567;1,002114;-5,673767;0,922609;0,935844;0,996554;1,191131;-1,638568;2,688733;-5,253422;-9,382825
1994-09-01;1,014765;0,798418;-7,088366;1,679419;0,057668;-1,866381;0,930809;-1,665703;1,000001;0,949748;15,293992;0,984273;0,993899;1,014765;0,798418;-7,088366;-0,362093;-7,006438;-2,715048;1,013044;0,889106;-8,002531;0,991229;0,49457;-0,77644;0,962381;-0,755959;0,999567;0,962618;7,731816;0,993638;1,020624;1,013044;0,889106;-8,002531;-2,280267;-8,826072;1,313877
1994-10-01;0,991664;0,958241;5,563914;-1,528605;-6,192115;-0,503596;1,048114;0,486505;1;1,040968;6,37957;1,128329;0,989642;0,991664;0,958241;5,563914;-2,218438;15,827057;3,190033;0,991974;1,001958;5,582926;0,995108;-5,381649;-1,685047;1,070641;0,453949;0,999567;1,042013;-2,245218;1,139494;1,000178;0,991974;1,001958;5,582926;-0,771828;12,443373;-0,787164
1994-11-01;1,00695;0,995611;-3,081692;-2,996085;1,673312;0,905224;1,023846;-3,633058;0,999999;0,992531;-13,418803;1,002345;0,989489;1,00695;0,995611;-3,081692;1,009856;-4,45818;-3,491056;1,006203;1,043969;-3,871633;0,984346;1,91661;0,584417;1,047524;-1,86798;0,999567;1,008862;-28,591348;0,991202;0,971219;1,006203;1,043969;-3,871633;1,598273;-7,645497;-6,248017
1994-12-01;0,994953;0,9883;1,697058;1,0082;13,220559;3,86514;1,022182;-3,949258;0,999999;1,094283;7,88189;1,404947;1,025947;0,994953;0,9883;1,697058;8,915784;12,04291;19,800379;0,994924;1,031128;-2,663016;1,022879;8,467499;3,556706;1,04246;-2,916438;0,999567;1,023824;1,610255;1,342286;1,060478;0,994924;1,031128;-2,663016;4,870089;14,504128;14,291163
1995-01-01;0,990985;1,03413;0,592702;4,917992;3,238961;2,38832;0,979411;6,224618;0,999998;0,98816;-2,956973;1,027392;1,028243;0,990985;1,03413;0,592702;-6,182059;1,502379;-7,120211;1,001272;1,107453;6,207807;1,06365;4,567636;3,808553;0,99927;3,422988;0,999567;1,008209;-4,489812;1,019923;1,036569;1,001272;1,107453;6,207807;-2,549713;0,868864;-6,210962
