;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India
2013-08-01;1,080529;1,013266;-1,576369;1,024755;-7,641219;-1,716607
2013-09-01;1,009044;0,880206;-1,044258;0,978159;1,501929;-6,095651
2013-10-01;0,980338;0,370688;3,205876;1,050898;7,388212;3,390305
2013-11-01;0,98761;1,124567;-3,352346;0,983329;0,74309;-2,024484
2013-12-01;1,009345;0,619289;6,402329;0,992321;0,329339;-1,200717
2014-01-01;1,006869;0,33603;0,948232;1,011082;-2,489717;1,123917
2014-02-01;0,990433;0,896888;2,742179;0,987362;2,031338;1,805404
2014-03-01;0,99908;0,98992;-2,705467;0,983618;-5,536938;-1,054305
2014-04-01;0,999674;1,017327;2,466432;0,998524;7,019856;0,083786
2014-05-01;1,005629;1,019373;-2,058425;0,971988;-3,171806;-2,562299
2014-06-01;0,98708;1,043355;-0,758913;0,98313;-2,361239;-1,31327
2014-07-01;1,006948;0,76024;3,782453;1,033244;0,472703;0,219126
2014-08-01;0,998651;2,198533;-4,258128;1,007688;-4,388317;1,192111
2014-09-01;1,006767;1,117887;2,845665;1,009863;2,093593;2,390895
2014-10-01;1,013346;2,093266;-1,257778;1,054862;-0,342498;1,973271
2014-11-01;0,987183;0,971092;-5,113808;0,92863;0,094392;-0,990601
2014-12-01;0,989463;0,959754;-1,504287;1,019319;4,069234;-1,975551
2015-01-01;0,995299;1,174879;1,982628;0,97757;-4,957562;0,005391
2015-02-01;1,006207;0,975611;-1,473348;0,980569;-1,213814;1,623261
2015-03-01;1,00096;0,715149;1,189741;1,019631;-4,303448;1,222355
2015-04-01;0,987318;1,060723;4,277862;0,975706;-1,366507;-0,078092
2015-05-01;1,015564;1,038317;-2,259586;0,946954;-3,732841;-3,361433
2015-06-01;1,015603;0,921318;2,219886;1,016446;4,746334;1,849731
2015-07-01;1,006901;1,04272;1,70209;1,053453;-3,821991;-0,200992
2015-08-01;0,980681;0,959801;-2,349914;1,07179;9,109599;-1,297378
2015-09-01;0,963669;1,037169;3,134611;1,045727;-0,900378;1,205149
2015-10-01;0,987451;1,008932;-5,821799;0,97612;-4,229808;-3,47628
2015-11-01;1,018144;1,001242;-0,133708;1,032041;0,191858;4,229113
2015-12-01;1,002394;0,917429;0,811759;0,908838;2,088365;-0,367874
2016-01-01;0,998165;0,967089;1,342895;1,030943;2,919948;-1,331915
2016-02-01;1,061746;1,102757;5,490271;1,031578;2,743378;-1,749382
2016-03-01;0,998157;1,043044;-13,844576;0,975008;1,122402;-1,160933
2016-04-01;1,013469;0,834459;-3,432654;1,0063;1,80973;1,359992
2016-05-01;0,985583;0,992377;-0,023432;0,972887;7,375508;2,67272
2016-06-01;0,991065;0,990333;0,391699;0,988122;-3,095768;-0,652984
2016-07-01;1,006331;1,024729;-20,723688;0,987019;-12,875667;-0,508652
2016-08-01;1,014164;1,060598;1,831099;1,007109;4,382356;-0,877171
2016-09-01;0,984669;0,918278;17,039057;1,062713;-5,09011;0,591408
2016-10-01;1,002893;0,722249;-10,33855;0,919398;-2,629044;-1,49706
2016-11-01;0,992241;1,076754;3,136335;1,007491;-1,168745;-2,329429
2016-12-01;1,016515;1,053845;-2,082491;1,001486;2,056708;2,418468
2017-01-01;1,004109;0,764172;-1,82241;1,004554;4,948158;1,41868
2017-02-01;0,970829;0,987933;-3,605506;0,989374;-4,61261;-1,180883
2017-03-01;0,988027;1,004762;8,654432;0,990868;-2,59057;3,995299
2017-04-01;1,022799;1,078542;-2,35022;0,954384;3,233084;-4,290999
2017-05-01;1,023993;0,976737;7,196469;1,056757;-1,209793;3,845177
2017-06-01;0,995559;0,930033;3,510406;1,031552;-3,208408;1,935471
2017-07-01;0,988678;0,943852;-9,894047;0,966714;0,411243;-1,362519
2017-08-01;0,988841;1,021121;-1,546961;1,043814;1,574036;-4,505733
2017-09-01;1,009555;1,015036;-1,104367;1,027275;-1,899467;2,509167
2017-10-01;0,993429;1,113433;2,234287;1,001813;1,636306;0,901305
2017-11-01;1,01452;1,035341;12,844348;1,005121;7,668028;2,119553
2017-12-01;1,002712;0,957889;3,497907;0,9661;4,49349;2,165681
2018-01-01;0,987012;1,002227;-3,804545;0,96882;2,371531;-4,184927
2018-02-01;0,988502;0,932028;-4,65359;1,011803;-3,088107;0,346876
2018-03-01;1,017499;0,262579;0,348961;1,017725;-2,269804;0,4863
2018-04-01;1,012053;0,597587;1,429292;1,014144;-5,634228;0,397801
2018-05-01;0,983141;0,911407;-0,880034;0,946077;-1,393683;-2,634866
2018-06-01;1,008566;1,070336;-3,853711;1,038157;-0,357841;2,678197
2018-07-01;0,998535;1,01811;6,062337;0,983038;-0,824969;-1,809743
2018-08-01;0,995752;1,039306;22,324515;0,967113;-1,923723;2,92476
2018-09-01;0,997116;0,999387;-4,15155;0,986409;-0,710937;-5,638249
2018-10-01;1,005287;1,001043;2,874971;0,997598;3,849172;2,443511
2018-11-01;0,992285;0,912731;-1,113558;1,009699;-0,573647;-1,686794
2018-12-01;0,99614;1,017339;0,977446;1,056259;-0,156468;-1,843066
2019-01-01;1,00751;1,020507;2,057541;0,972779;4,316961;2,445829
2019-02-01;1,019124;1,069093;-0,824893;1,019845;-1,408371;0,273072
2019-03-01;0,995753;0,931169;-2,717982;1,033707;3,397151;0,992336
