;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India
2014-02-28;0,907197;0,940759;-3,618967;0,906967;-2,068491;2,877932
2014-03-31;1,020274;1,006738;12,869316;0,974205;10,443892;8,458529
2014-04-30;1,00098;1,012139;11,61008;0,999293;9,643131;5,3281
2014-05-31;1,035233;1,052016;-0,386518;0,916623;1,079231;-0,915584
2014-06-30;0,989532;0,984486;11,787418;1,136411;14,178539;7,388256
2014-07-31;1,034081;1,032014;13,311183;1,159819;15,112761;2,296415
2014-08-31;1,020576;1,002852;-29,667474;1,038849;-51,410985;-30,380866
2014-09-30;0,996226;0,936526;7,920889;1,225532;13,409482;5,56938
2014-10-31;1,01791;0,970738;8,035919;1,112881;15,694251;10,512817
2014-11-30;0,981477;1,016263;-5,466727;0,823124;0,754241;1,368458
2014-12-31;1,009229;1,026082;-26,281326;0,787504;-28,618044;-19,294764
2015-01-31;0,986246;0,997835;0,905702;0,900221;2,771498;7,838835
2015-02-28;0,905338;0,949898;-3,577973;0,899005;-1,976809;2,777039
2015-03-31;1,020273;1,028519;11,383324;1,025439;10,848177;9,1728
2015-04-30;1,005144;1,018895;10,616221;0,979766;8,397533;4,295384
2015-05-31;1,034865;1,047566;-0,638224;0,883527;0,890605;-1,404738
2015-06-30;0,991178;0,971855;12,026447;1,177465;13,724912;7,455765
2015-07-31;1,034869;1,033718;13,961458;1,132977;13,111075;-0,126161
2015-08-31;1,017589;1,022304;-26,909885;1,061977;-47,976835;-29,118361
2015-09-30;0,9921;0,917016;6,900876;1,240669;12,337972;5,914589
2015-10-31;1,020937;0,958848;7,617334;1,039069;13,953379;10,031337
2015-11-30;0,981794;1,010245;-5,232293;0,907964;0,947818;2,322662
2015-12-31;1,010206;1,027713;-24,871552;0,732035;-27,174723;-18,285793
2016-01-31;0,987023;1,005935;-0,663626;0,902034;3,441154;7,706959
2016-02-29;0,905078;0,962708;-3,864266;0,942407;-1,700521;2,690674
2016-03-31;1,019141;1,04254;10,165304;1,001821;11,787053;9,858185
2016-04-30;1,005685;1,014398;8,67605;0,960472;6,84027;3,002732
2016-05-31;1,033283;1,040207;-0,416264;0,92698;1,79648;-0,897452
2016-06-30;0,993617;0,960673;12,285824;1,177363;12,664395;7,112443
2016-07-31;1,031477;1,03117;14,642156;1,057041;11,844229;-2,688411
2016-08-31;1,016238;1,043216;-22,023083;1,09687;-44,961476;-27,317317
2016-09-30;0,991706;0,89676;5,459663;1,280646;10,878088;5,656037
2016-10-31;1,025571;0,947809;7,505233;0,98549;12,82445;10,1669
2016-11-30;0,98468;1,00382;-5,009094;0,91643;1,079961;3,006634
2016-12-31;1,008899;1,037654;-24,616538;0,754644;-26,936311;-17,533126
2017-01-31;0,987772;1,02306;-2,398034;0,895364;4,085979;8,146249
2017-02-28;0,905621;0,97544;-3,714075;0,931036;-2,006104;2,200712
2017-03-31;1,017243;1,058801;8,582226;1,030896;12,741773;10,392705
2017-04-30;1,00354;0,989783;6,538644;0,907625;5,012496;1,826684
2017-05-31;1,02774;1,029527;-0,78866;0,982981;2,216076;-0,695768
2017-06-30;0,995952;0,959553;13,14746;1,177551;11,63921;6,376652
2017-07-31;1,027947;1,029653;15,587856;1,025372;12,855083;-4,724091
2017-08-31;1,020678;1,061189;-17,273352;1,114498;-43,092566;-25,359766
2017-09-30;0,993075;0,878993;3,817553;1,209895;10,028914;5,129725
2017-10-31;1,032168;0,929264;8,04653;1,053441;12,9308;11,049603
2017-11-30;0,985228;0,991844;-4,659587;0,91677;0,722276;3,624927
2017-12-31;1,00537;1,060216;-24,870391;0,722433;-27,364771;-17,165699
2018-01-31;0,990195;1,04282;-4,046394;0,913399;4,103307;8,776777
2018-02-28;0,906858;0,989938;-3,477947;0,938336;-1,765962;2,044825
2018-03-31;1,013078;1,072641;7,125176;1,015091;13,556173;10,190044
2018-04-30;0,997045;0,96825;5,488581;0,967122;3,663375;1,497548
2018-05-31;1,023695;1,02152;-1,848043;0,927847;2,282142;-1,173204
2018-06-30;0,998395;0,957082;13,633249;1,163929;10,8376;4,855044
2018-07-31;1,025225;1,021461;15,856467;1,082154;15,048641;-6,061427
2018-08-31;1,027167;1,067319;-12,696596;1,070665;-42,197269;-23,331013
2018-09-30;0,997868;0,867219;2,511963;1,173902;9,614366;4,5474
2018-10-31;1,037338;0,911444;8,47651;1,087983;12,736079;12,049532
2018-11-30;0,985387;0,989213;-4,454249;0,902556;-1,169683;3,890755
2018-12-31;1,001259;1,083979;-25,0598;0,741857;-28,048155;-16,812753
2019-01-31;0,991137;1,060952;-5,623179;0,906213;3,034668;9,513384
2019-02-28;0,906831;0,994406;-2,661423;0,941296;-1,121823;2,088941
2019-03-31;1,009422;1,086847;5,931949;1,001049;15,138064;10,119982
2019-04-30;0,990244;0,949498;5,496874;0,989022;2,943171;1,272926
2019-05-31;1,019844;1,014454;-3,664698;0,946153;2,304362;-1,74614
2019-06-30;1,000082;0,961922;13,750958;1,096452;11,233952;3,095397
2019-07-31;1,025841;1,018913;16,43826;1,153031;17,580504;-6,992379
2019-08-31;1,034622;1,059402;-9,6211;1,01704;-41,353579;-22,044883
2019-09-30;1,002797;0,863346;1,977099;1,159518;9,99807;4,970326
2019-10-31;1,041794;0,893282;8,437186;1,146383;11,814788;12,352619
2019-11-30;0,982476;0,980352;-4,503696;0,877129;-3,323656;4,082849
2019-12-31;0,996466;1,103357;-25,468009;0,726512;-28,254737;-15,889503
2020-01-31;0,992465;1,075448;-6,516591;0,938414;0,697944;9,520016
2020-02-29;0,907736;1,004601;-1,917657;0,936075;-0,854247;2,058042
2020-03-31;1,005187;1,094351;5,392144;0,994103;16,491618;10,422976
