;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2003-11-30;0,989323;0,958183;-3,466582;0,843262;-6,147856;-0,499653;1,017139;1,322203;1;1,005815;6,951406;1,045711;0,919281
2003-12-31;1,019011;1,051546;-38,018037;0,755834;-35,160198;-19,998084;0,798592;-23,229184;1;0,896387;0,277669;1,219981;0,767328
2004-01-31;0,998774;1,066958;-2,209581;0,899179;5,032851;6,974693;0,992866;-0,338434;1;1,185354;14,783176;0,821663;0,951771
2004-02-29;0,92057;0,973586;-1,05391;0,903085;5,937941;6,735008;0,993421;1,641732;1;1,141184;3,326039;0,829849;0,932674
2004-03-31;1,018977;1,055405;17,724753;1,034306;24,371207;4,491901;1,115743;16,102254;1;1,275327;14,679172;0,932606;1,031159
2004-04-30;0,986066;1,001431;7,82488;0,980073;11,058481;7,427332;1,087063;11,125704;1;1,11157;-8,663244;0,826272;1,432977
2004-05-31;1,023284;1,017673;-2,686497;0,953305;1,03073;1,127197;1,02016;1,081035;1;0,93336;-4,71061;0,958357;1,001472
2004-06-30;0,98444;0,914248;12,413442;1,221305;17,456311;14,064303;1,100905;17,398286;1;1,143193;3,175333;1,240953;1,1429
2004-07-31;1,018249;0,99613;12,00609;1,064791;8,771142;7,539819;0,990498;2,187865;1;1,009631;-4,329854;0,934385;1,026876
2004-08-31;1,01738;1,015833;-32,760016;1,107267;-57,467368;-40,928424;0,628282;-59,821927;1;0,180607;-30,451007;0,99572;0,732808
2004-09-30;0,993203;0,970232;17,992407;1,197968;10,594277;0,25535;1,13802;17,303083;1;1,030845;-0,027945;1,147255;1,028802
2004-10-31;1,031224;0,959855;11,255946;1,002276;13,776176;12,931564;1,115968;14,706645;1;1,08647;8,481698;1,010925;1,024342
2004-11-30;0,989246;0,961749;-2,303579;0,871162;-4,704346;0,002862;1,027091;2,194157;1;1,030889;6,379665;1,060738;0,937738
2004-12-31;1,018972;1,053777;-37,376457;0,754712;-35,498921;-20,742944;0,810567;-23,968104;1;0,894273;-2,681538;1,255499;0,770995
2005-01-31;0,998013;1,065882;-2,422212;0,913207;5,517912;7,803245;0,983912;0,35045;1;1,174048;10,265188;0,813089;0,953433
2005-02-28;0,920407;0,970469;-1,757098;0,910981;5,482326;6,210806;0,979339;1,189642;1;1,130484;4,126611;0,835232;0,93496
2005-03-31;1,018552;1,050236;17,27509;1,017203;24,542737;4,080003;1,117365;16,125367;1;1,263605;14,301861;0,927457;1,026433
2005-04-30;0,986128;1,000163;8,174187;0,958314;9,746407;7,143491;1,079262;9,785347;1;1,085333;-5,87979;0,851139;1,400778
2005-05-31;1,023089;1,023861;-2,910385;0,979186;1,296454;1,614746;1,022874;2,313135;1;0,955322;-3,023579;0,980858;1,010263
2005-06-30;0,984763;0,929435;12,509254;1,206704;17,87347;14,118835;1,114259;17,587399;1;1,147898;5,331437;1,190631;1,159518
2005-07-31;1,018582;0,994551;11,672601;1,079295;7,57545;6,38911;0,977888;2,255431;1;1,012731;-4,489548;0,929923;1,004982
2005-08-31;1,018164;1,009642;-30,84403;1,078045;-57,937398;-39,911581;0,628498;-59,636414;1;0,190073;-32,107262;0,954716;0,721436
2005-09-30;0,993481;0,961424;16,05844;1,200218;11,538457;0,792276;1,140695;18,610887;1;1,035406;1,296953;1,146105;1,037743
2005-10-31;1,031261;0,953894;11,016451;0,995463;14,186708;12,285234;1,113607;12,643613;1;1,08105;8,672284;1,014367;1,027623
