;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1999-07-01;1,022491;1,01523;14,432377;10,79071;9,99789;9,721663;0,994209;-2,479596;1;0,97004;-13,537135;0,898442;1,066288
1999-08-01;1,010032;1,064611;-43,701452;9,983449;-46,178787;-46,809018;0,723314;-51,31199;1;0,154974;-27,998374;1,203192;0,889058
1999-09-01;0,995877;1,006153;26,389421;20,930004;7,695731;1,762879;1,064735;8,261545;1;1,100187;-14,347965;1,207084;0,933428
1999-10-01;1,034638;1,061707;20,149737;3,182435;11,826941;13,950712;1,069135;19,219328;1;1,083745;7,936231;0,942698;1,004866
1999-11-01;0,981963;1,025193;-4,162513;-9,724773;-7,612831;1,054677;1,022624;2,415136;1;1,033941;-2,266532;1,001681;0,899635
1999-12-01;1,026116;1,061458;-33,407193;-27,678566;-30,790277;-16,420079;0,752195;-20,929561;1;1,035788;15,494287;1,121368;0,794497
2000-01-01;1,01507;1,035122;-6,121155;-13,29352;2,799126;4,641121;0,992827;1,871144;1;1,193123;30,268308;0,807843;0,913326
2000-02-01;0,928798;0,969321;-5,960937;-8,725518;5,87272;6,094076;1,046708;4,539352;1;0,952977;11,110546;0,782256;0,918769
2000-03-01;1,024956;1,053761;19,064053;2,844168;18,992804;6,096285;1,154444;14,2098;1;1,32952;10,3396;0,997175;1,042389
2000-04-01;0,972842;0,967017;3,898573;-0,301541;12,014121;5,15897;1,06293;11,625089;1;1,144148;-7,528279;0,674049;1,479337
2000-05-01;1,021351;0,939778;-1,197997;-2,68687;2,208539;-0,479971;1,018089;-0,262565;1;0,872439;-12,722133;0,891345;0,975341
2000-06-01;0,972693;0,822314;12,477805;15,018596;15,021097;14,939287;1,094375;13,679148;1;1,155152;0,845311;1,482513;1,093311
2000-07-01;1,016717;1,012362;14,441349;11,034388;8,757499;9,375299;1,002841;-2,213214;1;0,987283;-11,553474;0,900917;1,058959
2000-08-01;1,01052;1,070302;-41,260988;9,921819;-47,335581;-44,743366;0,703149;-54,076369;1;0,151167;-28,301719;1,177106;0,851456
2000-09-01;0,993965;1,015308;24,517592;19,971105;7,031411;1,263084;1,076123;9,666542;1;1,043657;-12,655478;1,186971;0,947465
2000-10-01;1,034389;1,048609;17,440135;2,221179;12,635366;14,102625;1,080648;19,846696;1;1,09899;8,638702;0,949432;1,017954
2000-11-01;0,980391;0,991063;-5,608867;-9,184571;-8,028217;0,213576;1,014741;2,028589;1;1,041628;0,397406;1,00364;0,911695
2000-12-01;1,023774;1,053444;-37,065422;-28,302348;-32,781489;-17,928996;0,758684;-22,379484;1;0,952109;13,237897;1,136539;0,782774
2001-01-01;1,013969;1,031659;-4,641381;-11,613515;4,252538;4,627945;0,994753;2,419393;1;1,20523;28,429307;0,820622;0,922688
2001-02-01;0,929269;0,971222;-3,137469;-7,984352;7,221958;7,005496;1,039978;5,181365;1;1,021712;8,04589;0,788082;0,926033
2001-03-01;1,027408;1,054705;18,954951;2,407004;20,012694;6,245707;1,153225;14,790011;1;1,340292;12,412335;0,991343;1,052515
2001-04-01;0,97614;0,966665;6,954615;-0,454572;13,325447;5,582619;1,068245;11,633001;1;1,130886;-9,215359;0,708648;1,463655
2001-05-01;1,028759;0,96858;0,000501;-3,006571;1,605041;-0,584659;1,017224;-0,8193;1;0,892994;-11,842243;0,903875;0,978684
